Fwd Header Length.1,Fwd Packet Length Max,Bwd Header Length,Fwd Header Length,Total Fwd Packets,Fwd IAT Max,Bwd Packets/s,Init_Win_bytes_backward,Total Length of Bwd Packets,Init_Win_bytes_forward,Max Packet Length,Bwd Packet Length Max,Packet Length Mean,Average Packet Size,Packet Length Std,Subflow Bwd Bytes,Packet Length Variance,Bwd Packet Length Mean,Avg Bwd Segment Size,Bwd Packet Length Std,Predicted
52,20,22,52,2,33653,0.023486121869906,37,48,1816,49,44,11.01006773281746,14.055613802660345,12.925939443051718,48,1000.4649802188952,8.09960950138823,8.09960950138823,17.88086552203032,Infiltration
14433,1328,14385,14433,721,12599983,10.369132807691942,2774,4315,255,1328,4,355.74313872150253,386.980278839707,367.0579078679973,4315,171673.7030034233,4.185808936995985,4.185808936995985,0.0,Infiltration
437,846,437,437,21,55000000,0.2786573430076285,1183,131,255,846,6,105.7677482478974,108.18048178956172,212.57833611469255,131,47417.40502520989,6.0,6.0,0.0,Infiltration
12509,1398,12550,12509,625,30738175,5.3819924220866735,1436,3947,6596,1398,181,129.09337279727032,129.9486005248984,287.0159486006888,3947,83988.82290472349,9.55232782768148,9.55232782768148,24.436461868070552,Infiltration
494,1075,494,494,24,54957120,0.2652907517687447,1452,148,255,1075,6,109.32829780432692,111.54824160723912,235.33989411457983,148,56187.83279787221,6.0,6.0,0.0,Infiltration
8845,993,8859,8845,442,1163284,3.780773080293756,1635,2657,557,993,6,143.04455876396855,150.80210179732887,276.2993581106398,2657,76566.54318049185,6.0,6.0,0.0,Infiltration
415,705,415,415,20,54800000,0.2116597900066293,1452,124,255,705,6,107.00721527507088,109.5797165772032,200.34292693193711,124,40240.87521657264,6.0,6.0,0.0,Infiltration
14232,1389,14267,14232,711,30923112,6.086581995433075,1570,4449,6357,1389,169,129.7003320413575,130.49655129662352,282.8485935144726,4449,81720.92805232145,9.295887180673017,9.295887180673017,22.672406748153414,Infiltration
83104,1272,83064,83104,4155,1065026,34.6158344315835,3294,24919,3294,1272,6,254.38434252513403,254.4149561689545,307.5907999478404,24919,94908.32205608684,6.0,6.0,0.0,Infiltration
41,109,19,41,2,4100075,0.2447850862705942,0,5,255,109,5,36.57869727176888,46.97493742793597,50.92277078746452,5,6498.724612597027,5.937288715769262,5.937288715769262,0.0,Infiltration
34553,1271,34532,34553,1727,27666419,14.413113668511237,3621,10359,1838,1271,6,176.6867416180892,176.74017905696587,265.1086641432562,10359,71348.36424152575,6.0,6.0,0.0,Infiltration
36179,1271,36148,36179,1808,32295391,16.357928888117044,3449,10844,2600,1271,6,157.2889710908546,157.33257088103272,241.1970355631626,10844,58655.358520600304,6.0,6.0,0.0,Infiltration
659,1171,634,659,32,55061814,0.4131836994356637,1452,190,255,1171,6,150.36493548848574,152.69737101760165,302.52132921436083,190,100659.3986584979,6.0,6.0,0.0,Infiltration
95465,1273,95452,95465,4773,4047573,39.77668809901704,3294,28723,4989,1273,96,266.2533915281502,266.2816610822117,312.0326313260753,28723,97530.6143964175,6.016039343514312,6.016039343514312,1.2158295446228164,Infiltration
137,896,157,137,6,1086711,0.1632526022718466,1358,66,858,910,25,122.09692170736136,130.30312175718606,256.5531891273346,66,68462.82479705541,9.233798282356991,9.233798282356991,8.146858820963391,Infiltration
30600,1272,30600,30600,1530,27274767,16.1954093119226,3977,9180,255,1272,6,191.2434179565464,191.30570549614444,261.4701361238669,9180,68974.34780678393,6.0,6.0,0.0,Infiltration
493,1148,493,493,24,55000000,0.2500353806628729,1425,147,255,1148,6,116.21396214839184,118.57089288066656,273.1526876535646,147,75238.98089428832,6.0,6.0,0.0,Infiltration
4057,1431,4057,4057,202,19442714,2.6899806802644197,1809,1217,255,1431,6,184.76805305411213,187.11507684672335,371.704177652486,1217,141645.28439921775,6.0,6.0,0.0,Infiltration
19271,1283,19271,19271,963,14211298,13.956079937814698,3804,5781,255,1283,6,155.0284834889041,155.2834055652482,251.07469972424929,5781,64572.63186813961,6.0,6.0,0.0,Infiltration
699,1460,699,699,34,18505949,1.4567399111107964,1428,209,255,1460,6,192.5333605915267,195.2850101658101,396.5471158055328,209,157250.893360873,6.0,6.0,0.0,Infiltration
31776,1273,31776,31776,1588,27664780,17.220384888472946,3977,9532,255,1273,6,199.14440416539856,199.2068976886792,266.2642003227959,9532,71431.294743557,6.0,6.0,0.0,Infiltration
11600,1410,11566,11600,579,17839923,5.668070096960346,1861,3510,1543,1410,48,211.4821826065597,214.08947533126388,395.8399024773134,3510,157784.65962086618,6.0121782255482605,6.0121782255482605,0.7267979411377535,Infiltration
86435,1269,86395,86435,4321,1195937,36.00754436645181,3271,25918,3256,1269,6,266.5541120266517,266.6913256086382,320.7923135599866,25918,102938.49456457818,6.0,6.0,0.0,Infiltration
33382,1273,33382,33382,1669,28197741,18.621036886487484,3977,10014,255,1273,6,209.94127813283453,210.0040531374139,272.81539603171143,10014,74788.7675602157,6.0,6.0,0.0,Infiltration
551,1226,545,551,27,55016182,0.2866858902215635,1452,163,255,1226,6,128.60349323352446,130.9514667389858,295.7669489393085,163,88773.00584468513,6.0,6.0,0.0,Infiltration
2100,27,1942,2100,97,521443,3.619289832584269,71,582,8086,33,6,7.878953463581104,7.974294409482185,9.17440246430288,582,1781.1073473596418,6.0,6.0,0.0,Infiltration
5916,1415,5885,5916,295,20658995,3.240745685614532,2040,1765,255,1415,6,190.0696152151035,192.46520336761824,368.5905219913331,1765,141610.44707912963,6.0,6.0,0.0,Infiltration
69,426,15,69,3,5391002,0.1873351198113998,0,4,255,426,4,221.64373295920416,253.80625855720652,193.63780366821783,4,106899.98043293768,4.543833572009253,4.543833572009253,0.0,Infiltration
20965,1127,20948,20965,1048,38106106,8.805171684032919,3294,6284,3294,1127,6,158.26386994757388,158.38007097786908,232.3493078530385,6284,53992.81904758913,6.0,6.0,0.0,Infiltration
24032,351,24025,24032,1201,5213243,10.197516549914424,715,7262,1979,351,62,79.12751451392359,86.50343648948942,98.77523413221203,7262,20369.35248278556,6.010066906532702,6.010066906532702,0.7631012063863318,Infiltration
353,1,223,353,11,383980,2.236120579090837,0,67,6177,6,4,3.6893403749091047,4.523096977039272,2.2742690099307854,67,6.931978874526535,4.476903022960728,4.476903022960728,0.0,Infiltration
4580,1450,4426,4580,229,9175250,1.844833572653568,165,1327,408,1450,0,796.9347406887249,894.8562102181334,641.9258864062999,1327,417544.0551592698,0.3036083227308284,0.3036083227308284,0.0,Infiltration
3094,1439,3058,3094,154,19980438,2.1836938911175032,1723,917,255,1439,6,198.09246834319427,200.87061212475396,391.1282978183603,917,156067.4662788511,6.0,6.0,0.0,Infiltration
427,812,427,427,21,54845406,0.2860419809641671,1452,128,255,812,6,99.12340718741488,101.4531637997315,196.7730037135916,128,39556.22384948448,6.0,6.0,0.0,Infiltration
272,42,174,272,9,2089580,1.7689261221090928,0,52,4647,45,6,14.223286776829536,18.48239540685688,21.56077825433599,52,889.5358145186317,6.0,6.0,0.0,Infiltration
6726,1181,6740,6726,336,39899296,2.971194909836413,2297,2111,5036,1181,98,177.0242136571189,178.12883807970695,290.4764061633661,2111,90049.62297797413,8.678300937411022,8.678300937411022,15.935668096911655,Infiltration
696,1460,689,696,34,18651765,1.427831269646653,1432,206,255,1460,6,194.5593189849884,197.36866099754093,398.80763125453046,206,159074.8174162212,6.0,6.0,0.0,Infiltration
74450,1263,74412,74450,3722,868475,31.008992807117345,3250,22323,3221,1263,6,230.37861492432543,230.61313801192983,285.8090915331132,22323,81691.95699557787,6.0,6.0,0.0,Infiltration
36466,623,36435,36466,1823,237191,15.36431698245641,1940,10930,2071,623,2,124.01376196290128,125.56549540503474,150.29569664007713,10930,46273.72902987935,2.928935736523854,2.928935736523854,0.0,Infiltration
138,912,158,138,6,1104387,0.1637042110575035,1381,62,712,922,21,123.8159213040179,132.12062240998327,260.1301419053592,62,69710.13432121181,8.449814562889221,8.449814562889221,6.171780562284111,Infiltration
4889,166,4905,4889,243,242820,2.124365609783752,421,1707,7884,329,250,48.34948721142081,51.418806325570245,90.49711340467108,1707,10752.416316114482,45.83363690305821,45.83363690305821,100.3522755099626,Infiltration
51326,785,51294,51326,2566,2373703,21.476593204681052,1931,15388,2036,785,6,168.97252156937358,172.88647476314253,206.84603488822515,15388,61385.0094021729,6.0,6.0,0.0,Infiltration
406,705,406,406,20,54939838,0.257957204392683,1452,121,255,705,6,99.53876267215334,101.98770713179331,188.35535133701896,121,35607.54247950931,6.0,6.0,0.0,Infiltration
21728,1370,21730,21728,1086,33818677,9.1712091414779,1822,6651,5866,1370,143,196.28364630827355,197.77341835391843,346.52534257007267,6651,122351.41105942716,9.954264768798035,9.954264768798035,23.527546902100152,Infiltration
503,1151,503,503,25,54966947,0.2492136399401514,1357,150,255,1151,6,116.92816704771408,119.25241569758713,272.93407980005105,150,74742.01895662355,6.0,6.0,0.0,Infiltration
1424,1453,1385,1424,71,19578920,1.5582123489787798,1535,415,255,1453,6,202.8397726598181,205.8442832911902,404.4644113882479,415,164622.0127172057,6.0,6.0,0.0,Infiltration
92,69,96,92,4,147364,0.1028905543324726,167,212,6137,196,195,27.948649041685567,31.148182212796463,56.62735984810276,212,4382.945680651035,35.48364928405833,35.48364928405833,78.33443834179762,Infiltration
17033,1372,17011,17033,851,23861659,10.290691657787502,2637,5103,255,1372,6,213.9783974735609,215.6549983954773,349.8415066847265,5103,126531.398483703,6.0,6.0,0.0,Infiltration
24817,1271,24814,24817,1240,25221319,10.385569389780718,3924,7444,487,1271,6,146.33826120956988,146.3981329947895,236.05618593944683,7444,56024.61272150056,6.0,6.0,0.0,Infiltration
400,705,400,400,20,55000000,0.2875587279980882,1337,120,255,705,6,94.8995678036935,97.2720569998005,180.9298107368116,120,32735.601813239624,6.0,6.0,0.0,Infiltration
29458,556,29463,29458,1472,312565,12.475511322418043,1704,8991,6532,662,164,119.35988883159216,121.3573283275274,168.1332225917653,8991,40948.902070567565,31.769304902635263,31.769304902635263,64.92021784460621,Infiltration
29111,1271,29100,29111,1455,26299673,12.161823686537025,3790,8730,1083,1271,6,159.7227493728256,159.77978343993527,248.86910261263137,8730,62782.79527547365,6.0,6.0,0.0,Infiltration
400,705,400,400,20,55000000,0.2878364946402707,1450,120,255,705,6,94.87829601268751,97.25025341351063,180.88299145989964,120,32718.656705547,6.0,6.0,0.0,Infiltration
20946,360,20911,20946,1047,136997,8.818116107098781,1113,6273,1297,360,1,73.73220419838037,75.90099362937966,86.25992973737817,6273,26558.10315289824,1.681018129500278,1.681018129500278,0.0,Infiltration
503,952,503,503,25,54800000,0.2471241419700503,975,151,255,952,6,112.23288905871097,114.47520111058458,232.19394530709783,151,54053.66599437791,6.0,6.0,0.0,Infiltration
66846,808,66863,66846,3341,7303298,27.952958958816527,1992,20211,5056,808,163,169.9154065756813,173.64974128398413,195.62615432945125,20211,53183.60976854279,6.028030701195602,6.028030701195602,2.124809824024081,Infiltration
20313,1355,20331,20313,1015,32429834,11.769783147212063,2458,6209,3713,1355,119,206.85854370814187,208.11203565574783,329.55650214239904,6209,111604.0842224272,9.281182288521569,9.281182288521569,19.5227620559655,Infiltration
43068,1271,43028,43068,2153,30983059,17.92943561356564,3294,12908,3294,1271,6,193.01002675007567,193.05455513945304,281.11998566722656,12908,79820.47499133273,6.0,6.0,0.0,Infiltration
96191,1273,96181,96191,4809,4308184,40.0800164517702,3294,28949,5144,1273,104,266.06804878535866,266.0960997778201,311.17509086825515,28949,97002.60402872556,6.017505412366838,6.017505412366838,1.3269618876493094,Infiltration
968,1460,1047,968,47,29591030,0.6627950102779195,537,584,8192,1460,267,125.75088720457266,127.01992888252109,315.8506268029782,584,99832.57396615489,11.296663622550934,11.296663622550934,36.35084024500151,Infiltration
88,519,88,88,4,2633531,0.2071770905951864,709,26,255,519,6,77.57249336340593,86.59620889786021,155.3281033299037,26,36980.59684749003,6.0,6.0,0.0,Infiltration
687,1460,661,687,34,19079784,1.3429747400674978,1443,198,255,1460,6,200.5061843385249,203.48487294941384,405.443000000583,198,164428.6444282847,6.0,6.0,0.0,Infiltration
2517,1444,2480,2517,125,19841764,1.9676685819592972,1658,744,255,1444,6,199.7320656991132,202.58839079445983,395.734249973324,744,159021.98757892795,6.0,6.0,0.0,Infiltration
82616,1272,82583,82616,4130,924643,34.55759787581725,3554,24775,3554,1272,6,260.45347171873345,260.4850964738127,316.25502737362825,24775,100060.4289570139,6.0,6.0,0.0,Infiltration
241,388,203,241,12,65023595,0.0931824624618741,340,60,255,388,6,58.68866297513823,64.17731052846557,115.19544475845017,60,38618.0954738077,6.0,6.0,0.0,Infiltration
440,896,440,440,22,55000000,0.2715356672334584,1452,132,255,896,6,104.0935362528662,106.45894388459328,220.7407714974928,132,51086.683115486245,6.0,6.0,0.0,Infiltration
5875,92,5725,5875,286,511723,5.075375579210611,290,1717,7884,98,6,20.77438245472433,20.86651568516743,25.297381469250357,1717,6927.347262314113,6.0,6.0,0.0,Infiltration
520,1169,520,520,26,55000000,0.2590709501520098,1452,156,255,1169,6,123.32529478520846,125.69693506800716,270.04641561371864,156,73187.37868724595,6.0,6.0,0.0,Infiltration
103148,1273,103162,103148,5156,6804704,42.98574852510546,3294,31120,6629,1273,183,264.29255913066214,264.31851641363187,302.96028737278914,31120,91944.53198722232,6.031549609844049,6.031549609844049,2.3915534782012093,Infiltration
8461,148,8423,8461,423,54614,3.552115024812938,447,2527,926,148,0,33.28389797488404,35.94906959260021,34.747239516701995,2527,10698.13961328972,0.6771480078351377,0.6771480078351377,0.0,Infiltration
19638,1280,19636,19638,981,14170844,14.194342303549066,3852,5890,255,1280,6,154.90454254011632,155.12769402597152,248.88806452178272,5890,63296.51818755638,6.0,6.0,0.0,Infiltration
143,1273,2,143,7,8842407,0.0337377329352191,0,0,255,1273,0,716.4308953490603,806.7874421436043,575.198620313807,0,375331.3039576392,0.8183123576020608,0.8183123576020608,0.0,Infiltration
32654,1289,32661,32654,1632,28949442,18.8348463186117,3693,9820,909,1289,27,215.9984178747995,216.1593902899608,284.2056354098997,9820,80857.54552923603,6.4342079822947,6.4342079822947,2.986916556370165,Infiltration
394,0,252,394,12,433613,2.526696041439021,0,75,6946,6,5,3.389078843769736,3.941340260541584,2.569801717444023,75,7.832763467847683,5.058659739458416,5.058659739458416,0.0,Infiltration
377,1457,218,377,18,9646116,0.1576609682808786,41,65,255,1457,0,817.9744478536452,920.0200824242556,654.5695570773971,65,430299.2873596948,0.0636445402219163,0.0636445402219163,0.0,Infiltration
400,705,400,400,20,54972331,0.2879345732947223,1116,120,255,705,6,94.95459372656312,97.32845857111258,181.0509558291813,120,32779.448957206325,6.0,6.0,0.0,Infiltration
300,1227,300,300,15,101653407,0.1463106901386524,1452,90,255,1227,6,168.2435075034569,173.85162441006975,336.4740887904646,90,113486.20669070075,6.0,6.0,0.0,Infiltration
20981,1271,20981,20981,1049,13882018,14.988781604533733,3974,6295,286,1271,7,152.75539506545093,152.82905964584666,240.73870105461887,6295,57966.72181251025,6.000186510659705,6.000186510659705,0.0141380580978074,Infiltration
195,643,187,195,9,84921854,0.0927541978533332,868,56,255,643,6,108.51010532217714,114.47673314952456,203.2361663161037,56,62153.39226911303,6.0,6.0,0.0,Infiltration
16381,315,16357,16381,819,3510420,7.011576880359222,615,4907,822,315,6,73.08801335573403,80.75136621648431,96.22785137295992,4907,20908.21807336696,6.0,6.0,0.0,Infiltration
300,1300,300,300,15,100753117,0.1475260222526873,1452,90,255,1300,6,168.2379225890751,173.84585330879088,342.20577010995385,90,117361.825199986,6.0,6.0,0.0,Infiltration
406,705,406,406,20,54935871,0.2553377283320682,1187,121,255,705,6,99.8957870462988,102.3510509679782,188.95750499586435,121,35837.639312117935,6.0,6.0,0.0,Infiltration
410,705,410,410,20,54897505,0.2364642658980526,1262,123,255,705,6,102.85399201389744,105.35800533390164,193.69224866472092,123,37668.890502424205,6.0,6.0,0.0,Infiltration
76195,1271,76155,76195,3809,846085,31.748383553760775,3321,22846,3321,1271,6,233.4465821257916,233.47723012554687,287.0423504429961,22846,82411.65593898603,6.0,6.0,0.0,Infiltration
434,868,434,434,21,55000000,0.2732771608726036,1196,130,255,868,6,102.8028629091116,105.1704213283623,215.0564426347265,130,48456.67746089246,6.0,6.0,0.0,Infiltration
64231,1084,64201,64231,3211,757137,26.765334939947145,2809,19300,4067,1112,47,201.74890196586725,202.29158240024228,253.18580877781883,19300,69899.83676778404,12.71335169676535,12.71335169676535,16.912844807734544,Infiltration
21211,355,21091,21211,1054,505489,10.96129151625258,1112,6327,7013,359,6,71.38210430284786,71.46109520582945,88.30339594099172,6327,26517.9707578832,6.0,6.0,0.0,Infiltration
28671,1250,28671,28671,1433,13200542,17.15192143839171,3977,8644,1604,1250,50,168.10281929667048,168.17025972343197,254.14585021775667,8644,65496.02886676183,6.012760662415976,6.012760662415976,0.761557842292607,Infiltration
14172,1398,14140,14172,708,17472413,6.70189326272831,1958,4292,1846,1398,58,213.0197465324224,215.5097036888324,392.4082820351595,4292,155275.97793933202,6.015047065558724,6.015047065558724,0.8980106522832315,Infiltration
43979,1272,43944,43979,2198,30144443,18.941733651734022,3369,13183,2956,1272,6,211.01834213107455,211.06669800242423,294.7391937172001,13183,86893.27577029528,6.0,6.0,0.0,Infiltration
74930,1333,74905,74930,3746,9486937,31.20946701716081,2232,22642,5634,1333,180,443.71768626168586,476.9644607791212,411.8148855184329,22642,198637.46859257185,4.098245355483016,4.098245355483016,2.3806719289423723,Infiltration
421,708,421,421,21,54800000,0.1894409908412567,1444,126,255,708,6,110.40200826391278,113.0237162102429,206.1508419155697,126,42511.49654514432,6.0,6.0,0.0,Infiltration
74910,1271,74887,74910,3745,542903,31.51895072184761,3870,22466,3870,1271,6,245.418897505802,245.45167159122065,304.4826777058523,22466,92772.02582944416,6.0,6.0,0.0,Infiltration
36883,1271,36843,36883,1844,33125463,15.352233013724367,3294,11053,3294,1271,6,141.68274061191232,141.7210628141744,233.19245961425588,11053,54625.52173064627,6.0,6.0,0.0,Infiltration
